Scode,itercount,acc_test,val,margin,period
DL,2,0.4099379,[15],17,3
CALX,0,0.4125,[15],17,3
CALX,1,0.4225,[15],17,3
CALX,2,0.435,[15],17,3
ATV,0,0.35897437,[15],17,3
ATV,1,0.37545788,[15],17,3
ATV,2,0.34432235,[15],17,3
CPE,0,0.34438777,[15],17,3
CPE,1,0.3494898,[15],17,3
CPE,2,0.33673468,[15],17,3
IO,0,0.31887755,[15],17,3
IO,1,0.29464287,[15],17,3
IO,2,0.30867347,[15],17,3
PZN,0,0.37236086,[15],17,3
PZN,1,0.3646833,[15],17,3
PZN,2,0.353167,[15],17,3
NOA,0,0.3415493,[15],17,3
NOA,1,0.36267605,[15],17,3
NOA,2,0.33450705,[15],17,3
HBM,0,0.35784313,[15],17,3
HBM,1,0.35539216,[15],17,3
HBM,2,0.3627451,[15],17,3
LBRT,0,0.42604858,[15],17,3
LBRT,1,0.42163354,[15],17,3
LBRT,2,0.41721854,[15],17,3
DDD,0,0.33290815,[15],17,3
DDD,1,0.33673468,[15],17,3
DDD,2,0.3239796,[15],17,3
TREC,0,0.4400786,[15],17,3
TREC,1,0.4243615,[15],17,3
TREC,2,0.42239687,[15],17,3
CDE,0,0.30867347,[15],17,3
CDE,1,0.31887755,[15],17,3
CDE,2,0.2984694,[15],17,3
MXL,0,0.365,[15],17,3
MXL,1,0.3725,[15],17,3
MXL,2,0.3725,[15],17,3
CRD.B,0,0.30867347,[15],17,3
CRD.B,1,0.30739796,[15],17,3
CRD.B,2,0.30357143,[15],17,3
XIN,0,0.34951457,[15],17,3
XIN,1,0.34368932,[15],17,3
XIN,2,0.34951457,[15],17,3
QEP,0,0.38601035,[15],17,3
QEP,1,0.39119172,[15],17,3
QEP,2,0.39119172,[15],17,3
ESTE,0,0.44963145,[15],17,3
ESTE,1,0.45945945,[15],17,3
ESTE,2,0.45454547,[15],17,3
EGHT,0,0.3265306,[15],17,3
EGHT,1,0.34183672,[15],17,3
EGHT,2,0.32015306,[15],17,3
TECK,0,0.3707483,[15],17,3
TECK,1,0.38435373,[15],17,3
TECK,2,0.38265306,[15],17,3
AG,0,0.28431374,[15],17,3
AG,1,0.32107842,[15],17,3
AG,2,0.2720588,[15],17,3
HTZ,0,0.34859154,[15],17,3
HTZ,1,0.3714789,[15],17,3
HTZ,2,0.36267605,[15],17,3
AGI,0,0.34152335,[15],17,3
AGI,1,0.35626537,[15],17,3
AGI,2,0.33906633,[15],17,3
BXC,0,0.33783785,[15],17,3
BXC,1,0.34534535,[15],17,3
BXC,2,0.34534535,[15],17,3
GOL,0,0.28550723,[15],17,3
GOL,1,0.30289856,[15],17,3
GOL,2,0.27971014,[15],17,3
FN,0,0.4005168,[15],17,3
FN,1,0.39534885,[15],17,3
FN,2,0.4031008,[15],17,3
LAC,0,0.3783784,[15],17,3
LAC,1,0.3882064,[15],17,3
LAC,2,0.2972973,[15],17,3
JKS,0,0.27226463,[15],17,3
JKS,1,0.27226463,[15],17,3
JKS,2,0.2620865,[15],17,3
WTI,0,0.3080425,[16],17,3
WTI,1,0.32018209,[16],17,3
WTI,2,0.30500758,[16],17,3
CVI,0,0.4099617,[16],17,3
CVI,1,0.40421456,[16],17,3
CVI,2,0.3927203,[16],17,3
HIL,0,0.33673468,[16],17,3
HIL,1,0.35544217,[16],17,3
HIL,2,0.33673468,[16],17,3
REN,0,0.42117646,[16],17,3
REN,1,0.39294118,[16],17,3
REN,2,0.42117646,[16],17,3
CLF,0,0.28188777,[16],17,3
CLF,1,0.2857143,[16],17,3
CLF,2,0.29464287,[16],17,3
EDN,0,0.3583181,[16],17,3
EDN,1,0.34734917,[16],17,3
EDN,2,0.34917733,[16],17,3
LL,0,0.37186897,[16],17,3
LL,1,0.35260117,[16],17,3
LL,2,0.35452795,[16],17,3
UAL,0,0.37171054,[16],17,3
UAL,1,0.37828946,[16],17,3
UAL,2,0.375,[16],17,3
CRK,0,0.30867347,[16],17,3
CRK,1,0.31760204,[16],17,3
CRK,2,0.3125,[16],17,3
ORN,0,0.34824902,[16],17,3
ORN,1,0.3463035,[16],17,3
ORN,2,0.34824902,[16],17,3
BPI,0,0.3705357,[16],17,3
BPI,1,0.36830357,[16],17,3
BPI,2,0.37276787,[16],17,3
CLR,0,0.35477942,[16],17,3
CLR,1,0.3602941,[16],17,3
CLR,2,0.35661766,[16],17,3
HPR,0,0.3168168,[16],17,3
HPR,1,0.32582584,[16],17,3
HPR,2,0.32732734,[16],17,3
PRO,0,0.33643124,[16],17,3
PRO,1,0.34200743,[16],17,3
PRO,2,0.34386617,[16],17,3
VG,0,0.3608769,[16],17,3
VG,1,0.38448566,[16],17,3
VG,2,0.37605396,[16],17,3
FSM,0,0.34313726,[16],17,3
FSM,1,0.33088234,[16],17,3
FSM,2,0.34068626,[16],17,3
CAI,0,0.3584559,[16],17,3
CAI,1,0.3694853,[16],17,3
CAI,2,0.36397058,[16],17,3
TROX,0,0.41911766,[16],17,3
TROX,1,0.40441176,[16],17,3
TROX,2,0.42892158,[16],17,3
OAS,0,0.3170103,[16],17,3
OAS,1,0.28350514,[16],17,3
OAS,2,0.29123712,[16],17,3
GFA,0,0.28623188,[16],17,3
GFA,1,0.2826087,[16],17,3
GFA,2,0.28623188,[16],17,3
BAS,0,0.27597404,[16],17,3
BAS,1,0.2840909,[16],17,3
BAS,2,0.26298702,[16],17,3
VRS,0,0.3181818,[16],17,3
VRS,1,0.33732057,[16],17,3
VRS,2,0.32535884,[16],17,3
PGTI,0,0.3622449,[16],17,3
PGTI,1,0.36734694,[16],17,3
PGTI,2,0.36564627,[16],17,3
DL,0,0.36231884,[16],17,3
DL,1,0.3726708,[16],17,3
DL,2,0.36438924,[16],17,3
CALX,0,0.385,[16],17,3
CALX,1,0.3825,[16],17,3
CALX,2,0.385,[16],17,3
ATV,0,0.34798536,[16],17,3
ATV,1,0.36630037,[16],17,3
ATV,2,0.34798536,[16],17,3
CPE,0,0.32270408,[16],17,3
CPE,1,0.3265306,[16],17,3
CPE,2,0.33673468,[16],17,3
IO,0,0.2997449,[16],17,3
IO,1,0.3010204,[16],17,3
IO,2,0.2857143,[16],17,3
PZN,0,0.39731285,[16],17,3
PZN,1,0.39731285,[16],17,3
PZN,2,0.41074857,[16],17,3
NOA,0,0.32570422,[16],17,3
NOA,1,0.32394367,[16],17,3
NOA,2,0.31866196,[16],17,3
HBM,0,0.32352942,[16],17,3
HBM,1,0.3112745,[16],17,3
HBM,2,0.2990196,[16],17,3
LBRT,0,0.42825606,[16],17,3
LBRT,1,0.37527594,[16],17,3
LBRT,2,0.36865342,[16],17,3
DDD,0,0.30357143,[16],17,3
DDD,1,0.2857143,[16],17,3
DDD,2,0.2984694,[16],17,3
TREC,0,0.37721023,[16],17,3
TREC,1,0.3811395,[16],17,3
TREC,2,0.37721023,[16],17,3
CDE,0,0.32015306,[16],17,3
CDE,1,0.31887755,[16],17,3
CDE,2,0.32270408,[16],17,3
MXL,0,0.3925,[16],17,3
MXL,1,0.3925,[16],17,3
MXL,2,0.3925,[16],17,3
CRD.B,0,0.30994898,[16],17,3
CRD.B,1,0.31505102,[16],17,3
CRD.B,2,0.3137755,[16],17,3
XIN,0,0.3592233,[16],17,3
XIN,1,0.3592233,[16],17,3
XIN,2,0.34368932,[16],17,3
QEP,0,0.3834197,[16],17,3
QEP,1,0.3834197,[16],17,3
QEP,2,0.380829,[16],17,3
ESTE,0,0.42506143,[16],17,3
ESTE,1,0.42014742,[16],17,3
ESTE,2,0.42751843,[16],17,3
EGHT,0,0.35204083,[16],17,3
EGHT,1,0.35459185,[16],17,3
EGHT,2,0.32780612,[16],17,3
TECK,0,0.335034,[16],17,3
TECK,1,0.3265306,[16],17,3
TECK,2,0.3265306,[16],17,3
AG,0,0.25735295,[16],17,3
AG,1,0.2647059,[16],17,3
AG,2,0.25735295,[16],17,3
HTZ,0,0.3503521,[16],17,3
HTZ,1,0.35211268,[16],17,3
HTZ,2,0.3503521,[16],17,3
AGI,0,0.34889436,[16],17,3
AGI,1,0.35380834,[16],17,3
AGI,2,0.34889436,[16],17,3
BXC,0,0.37087086,[16],17,3
BXC,1,0.36786786,[16],17,3
BXC,2,0.36186185,[16],17,3
GOL,0,0.29855072,[16],17,3
GOL,1,0.29855072,[16],17,3
GOL,2,0.31449276,[16],17,3
FN,0,0.4108527,[16],17,3
FN,1,0.4108527,[16],17,3
FN,2,0.4108527,[16],17,3
LAC,0,0.2948403,[16],17,3
LAC,1,0.28255528,[16],17,3
LAC,2,0.26289925,[16],17,3
JKS,0,0.24173027,[16],17,3
JKS,1,0.24427481,[16],17,3
JKS,2,0.2620865,[16],17,3
WTI,0,0.30652505,[17],17,3
WTI,1,0.6327769,[17],17,3
WTI,2,0.48710167,[17],17,3
CVI,0,0.64942527,[17],17,3
CVI,1,0.37547892,[17],17,3
CVI,2,0.6570881,[17],17,3
HIL,0,0.5578231,[17],17,3
HIL,1,0.65816325,[17],17,3
HIL,2,0.6513606,[17],17,3
REN,0,0.6517647,[17],17,3
REN,1,0.64705884,[17],17,3
REN,2,0.67294115,[17],17,3
CLF,0,0.65178573,[17],17,3
CLF,1,0.59183675,[17],17,3
CLF,2,0.6505102,[17],17,3
EDN,0,0.6727605,[17],17,3
EDN,1,0.67093235,[17],17,3
EDN,2,0.50639856,[17],17,3
LL,0,0.6666667,[17],17,3
LL,1,0.6917148,[17],17,3
LL,2,0.67052025,[17],17,3
UAL,0,0.625,[17],17,3
UAL,1,0.6628289,[17],17,3
UAL,2,0.6809211,[17],17,3
CRK,0,0.6632653,[17],17,3
CRK,1,0.6658163,[17],17,3
CRK,2,0.6645408,[17],17,3
ORN,0,0.6439689,[17],17,3
ORN,1,0.3929961,[17],17,3
ORN,2,0.6225681,[17],17,3
BPI,0,0.69866073,[17],17,3
BPI,1,0.68973213,[17],17,3
BPI,2,0.7098214,[17],17,3
CLR,0,0.34558824,[17],17,3
CLR,1,0.6709559,[17],17,3
CLR,2,0.6875,[17],17,3
HPR,0,0.6636637,[17],17,3
HPR,1,0.6486486,[17],17,3
HPR,2,0.6711712,[17],17,3
PRO,0,0.65799254,[17],17,3
PRO,1,0.6542751,[17],17,3
PRO,2,0.67286247,[17],17,3
VG,0,0.66610456,[17],17,3
VG,1,0.63743675,[17],17,3
VG,2,0.64418215,[17],17,3
FSM,0,0.65686274,[17],17,3
FSM,1,0.64460784,[17],17,3
FSM,2,0.6519608,[17],17,3
CAI,0,0.6746324,[17],17,3
CAI,1,0.6893382,[17],17,3
CAI,2,0.6856618,[17],17,3
TROX,0,0.6911765,[17],17,3
TROX,1,0.72794116,[17],17,3
TROX,2,0.65931374,[17],17,3
OAS,0,0.66752577,[17],17,3
OAS,1,0.6520619,[17],17,3
OAS,2,0.6597938,[17],17,3
GFA,0,0.6322464,[17],17,3
GFA,1,0.6376812,[17],17,3
GFA,2,0.65217394,[17],17,3
BAS,0,0.26785713,[17],17,3
BAS,1,0.2353896,[17],17,3
BAS,2,0.21915585,[17],17,3
VRS,0,0.65789473,[17],17,3
VRS,1,0.67942584,[17],17,3
VRS,2,0.6770335,[17],17,3
PGTI,0,0.57653064,[17],17,3
PGTI,1,0.67687076,[17],17,3
PGTI,2,0.6666667,[17],17,3
DL,0,0.6666667,[17],17,3
DL,1,0.6832298,[17],17,3
DL,2,0.3726708,[17],17,3
CALX,0,0.655,[17],17,3
CALX,1,0.6625,[17],17,3
CALX,2,0.6575,[17],17,3
ATV,0,0.2967033,[17],17,3
ATV,1,0.51648355,[17],17,3
ATV,2,0.34615386,[17],17,3
CPE,0,0.6683673,[17],17,3
CPE,1,0.6492347,[17],17,3
CPE,2,0.61989796,[17],17,3
IO,0,0.65178573,[17],17,3
IO,1,0.6186224,[17],17,3
IO,2,0.27040815,[17],17,3
PZN,0,0.6871401,[17],17,3
PZN,1,0.6679463,[17],17,3
PZN,2,0.6487524,[17],17,3
NOA,0,0.64612675,[17],17,3
NOA,1,0.67077464,[17],17,3
NOA,2,0.6619718,[17],17,3
HBM,0,0.3897059,[17],17,3
HBM,1,0.6544118,[17],17,3
HBM,2,0.6691176,[17],17,3
LBRT,0,0.32671082,[17],17,3
LBRT,1,0.30463576,[17],17,3
LBRT,2,0.28476822,[17],17,3
DDD,0,0.5969388,[17],17,3
DDD,1,0.5344388,[17],17,3
DDD,2,0.31760204,[17],17,3
TREC,0,0.6463654,[17],17,3
TREC,1,0.6463654,[17],17,3
TREC,2,0.6561886,[17],17,3
CDE,0,0.2869898,[17],17,3
CDE,1,0.61096936,[17],17,3
CDE,2,0.64158165,[17],17,3
MXL,0,0.6375,[17],17,3
MXL,1,0.6325,[17],17,3
MXL,2,0.635,[17],17,3
CRD.B,0,0.6492347,[17],17,3
CRD.B,1,0.64540815,[17],17,3
CRD.B,2,0.6441327,[17],17,3
XIN,0,0.6582524,[17],17,3
XIN,1,0.6582524,[17],17,3
XIN,2,0.6776699,[17],17,3
QEP,0,0.6398964,[17],17,3
QEP,1,0.65284973,[17],17,3
QEP,2,0.6761658,[17],17,3
ESTE,0,0.5135135,[17],17,3
ESTE,1,0.6486486,[17],17,3
ESTE,2,0.5479115,[17],17,3
EGHT,0,0.39030612,[17],17,3
EGHT,1,0.6339286,[17],17,3
EGHT,2,0.6377551,[17],17,3
TECK,0,0.66156465,[17],17,3
TECK,1,0.6666667,[17],17,3
TECK,2,0.37244898,[17],17,3
AG,0,0.63235295,[17],17,3
AG,1,0.61764705,[17],17,3
AG,2,0.64215684,[17],17,3
HTZ,0,0.60211265,[17],17,3
HTZ,1,0.62676054,[17],17,3
HTZ,2,0.35387325,[17],17,3
AGI,0,0.52334154,[17],17,3
AGI,1,0.43488944,[17],17,3
AGI,2,0.47665846,[17],17,3
BXC,0,0.47147146,[17],17,3
BXC,1,0.3183183,[17],17,3
BXC,2,0.3843844,[17],17,3
GOL,0,0.6478261,[17],17,3
GOL,1,0.31449276,[17],17,3
GOL,2,0.6391304,[17],17,3
FN,0,0.68475455,[17],17,3
FN,1,0.6795866,[17],17,3
FN,2,0.66925067,[17],17,3
LAC,0,0.65356266,[17],17,3
LAC,1,0.63390666,[17],17,3
LAC,2,0.3071253,[17],17,3
JKS,0,0.67175573,[17],17,3
JKS,1,0.7048346,[17],17,3
JKS,2,0.6793893,[17],17,3
WTI,0,0.64339906,[18],17,3
WTI,1,0.30045524,[18],17,3
WTI,2,0.66312593,[18],17,3
CVI,0,0.6302682,[18],17,3
CVI,1,0.6436782,[18],17,3
CVI,2,0.6340996,[18],17,3
HIL,0,0.64455783,[18],17,3
HIL,1,0.6394558,[18],17,3
HIL,2,0.6292517,[18],17,3
REN,0,0.68470585,[18],17,3
REN,1,0.7152941,[18],17,3
REN,2,0.7035294,[18],17,3
CLF,0,0.6594388,[18],17,3
CLF,1,0.29719388,[18],17,3
CLF,2,0.58928573,[18],17,3
EDN,0,0.667276,[18],17,3
EDN,1,0.6727605,[18],17,3
EDN,2,0.6892139,[18],17,3
LL,0,0.6396917,[18],17,3
LL,1,0.6743738,[18],17,3
LL,2,0.672447,[18],17,3
UAL,0,0.6430921,[18],17,3
UAL,1,0.62171054,[18],17,3
UAL,2,0.65460527,[18],17,3
CRK,0,0.65816325,[18],17,3
CRK,1,0.64158165,[18],17,3
CRK,2,0.6492347,[18],17,3
ORN,0,0.68093383,[18],17,3
ORN,1,0.67898834,[18],17,3
ORN,2,0.67120624,[18],17,3
BPI,0,0.66071427,[18],17,3
BPI,1,0.67410713,[18],17,3
BPI,2,0.6629464,[18],17,3
CLR,0,0.58639705,[18],17,3
CLR,1,0.6084559,[18],17,3
CLR,2,0.5955882,[18],17,3
HPR,0,0.6426426,[18],17,3
HPR,1,0.6561562,[18],17,3
HPR,2,0.6486486,[18],17,3
PRO,0,0.62639403,[18],17,3
PRO,1,0.6189591,[18],17,3
PRO,2,0.6301115,[18],17,3
VG,0,0.6576728,[18],17,3
VG,1,0.6256324,[18],17,3
VG,2,0.6408094,[18],17,3
FSM,0,0.64705884,[18],17,3
FSM,1,0.6642157,[18],17,3
FSM,2,0.3602941,[18],17,3
CAI,0,0.66544116,[18],17,3
CAI,1,0.6617647,[18],17,3
CAI,2,0.67830884,[18],17,3
TROX,0,0.6985294,[18],17,3
TROX,1,0.6960784,[18],17,3
TROX,2,0.7254902,[18],17,3
OAS,0,0.6546392,[18],17,3
OAS,1,0.6340206,[18],17,3
OAS,2,0.62886596,[18],17,3
GFA,0,0.634058,[18],17,3
GFA,1,0.64311594,[18],17,3
GFA,2,0.64311594,[18],17,3
BAS,0,0.21266234,[18],17,3
BAS,1,0.39772728,[18],17,3
BAS,2,0.3133117,[18],17,3
VRS,0,0.6555024,[18],17,3
VRS,1,0.638756,[18],17,3
VRS,2,0.6722488,[18],17,3
PGTI,0,0.6989796,[18],17,3
PGTI,1,0.70068026,[18],17,3
PGTI,2,0.54591835,[18],17,3
DL,0,0.6708075,[18],17,3
DL,1,0.68530023,[18],17,3
DL,2,0.60248446,[18],17,3
CALX,0,0.6425,[18],17,3
CALX,1,0.6675,[18],17,3
CALX,2,0.6625,[18],17,3
ATV,0,0.34432235,[18],17,3
ATV,1,0.34615386,[18],17,3
ATV,2,0.34615386,[18],17,3
CPE,0,0.65178573,[18],17,3
CPE,1,0.6364796,[18],17,3
CPE,2,0.6466837,[18],17,3
IO,0,0.63265306,[18],17,3
IO,1,0.65433675,[18],17,3
IO,2,0.28954083,[18],17,3
PZN,0,0.6928983,[18],17,3
PZN,1,0.7005758,[18],17,3
PZN,2,0.6852207,[18],17,3
NOA,0,0.6760563,[18],17,3
NOA,1,0.6742958,[18],17,3
NOA,2,0.67253524,[18],17,3
HBM,0,0.37254903,[18],17,3
HBM,1,0.65931374,[18],17,3
HBM,2,0.6372549,[18],17,3
LBRT,0,0.26931566,[18],17,3
LBRT,1,0.33774835,[18],17,3
LBRT,2,0.30463576,[18],17,3
DDD,0,0.31760204,[18],17,3
DDD,1,0.66071427,[18],17,3
DDD,2,0.64540815,[18],17,3
TREC,0,0.6935167,[18],17,3
TREC,1,0.7210216,[18],17,3
TREC,2,0.69155204,[18],17,3
CDE,0,0.6466837,[18],17,3
CDE,1,0.5994898,[18],17,3
CDE,2,0.62627554,[18],17,3
MXL,0,0.3825,[18],17,3
MXL,1,0.66,[18],17,3
MXL,2,0.6625,[18],17,3
CRD.B,0,0.6441327,[18],17,3
CRD.B,1,0.6505102,[18],17,3
CRD.B,2,0.35204083,[18],17,3
XIN,0,0.6446602,[18],17,3
XIN,1,0.65436894,[18],17,3
XIN,2,0.60194176,[18],17,3
QEP,0,0.39119172,[18],17,3
QEP,1,0.7279793,[18],17,3
QEP,2,0.71761656,[18],17,3
ESTE,0,0.65110564,[18],17,3
ESTE,1,0.63882065,[18],17,3
ESTE,2,0.67076164,[18],17,3
EGHT,0,0.32142857,[18],17,3
EGHT,1,0.6479592,[18],17,3
EGHT,2,0.6760204,[18],17,3
TECK,0,0.34013605,[18],17,3
TECK,1,0.6360544,[18],17,3
TECK,2,0.63265306,[18],17,3
AG,0,0.60784316,[18],17,3
AG,1,0.6838235,[18],17,3
AG,2,0.6519608,[18],17,3
HTZ,0,0.66021127,[18],17,3
HTZ,1,0.64788735,[18],17,3
HTZ,2,0.64612675,[18],17,3
AGI,0,0.62407863,[18],17,3
AGI,1,0.53071254,[18],17,3
AGI,2,0.62407863,[18],17,3
BXC,0,0.35435435,[18],17,3
BXC,1,0.475976,[18],17,3
BXC,2,0.5690691,[18],17,3
GOL,0,0.62028986,[18],17,3
GOL,1,0.64492756,[18],17,3
GOL,2,0.6347826,[18],17,3
FN,0,0.749354,[18],17,3
FN,1,0.7364341,[18],17,3
FN,2,0.751938,[18],17,3
LAC,0,0.66584766,[18],17,3
LAC,1,0.4987715,[18],17,3
LAC,2,0.67076164,[18],17,3
JKS,0,0.22391857,[18],17,3
JKS,1,0.65903306,[18],17,3
JKS,2,0.65903306,[18],17,3
WTI,0,0.6312595,[19],17,3
WTI,1,0.6373293,[19],17,3
WTI,2,0.646434,[19],17,3
CVI,0,0.6360153,[19],17,3
CVI,1,0.6570881,[19],17,3
CVI,2,0.6455939,[19],17,3
HIL,0,0.5714286,[19],17,3
HIL,1,0.6394558,[19],17,3
HIL,2,0.48639455,[19],17,3
REN,0,0.5176471,[19],17,3
REN,1,0.66588235,[19],17,3
REN,2,0.5647059,[19],17,3
CLF,0,0.5522959,[19],17,3
CLF,1,0.559949,[19],17,3
CLF,2,0.5561224,[19],17,3
EDN,0,0.5155393,[19],17,3
EDN,1,0.6581353,[19],17,3
EDN,2,0.35648996,[19],17,3
LL,0,0.5973025,[19],17,3
LL,1,0.69749516,[19],17,3
LL,2,0.69749516,[19],17,3
UAL,0,0.6315789,[19],17,3
UAL,1,0.5871711,[19],17,3
UAL,2,0.6184211,[19],17,3
CRK,0,0.54209185,[19],17,3
CRK,1,0.35841838,[19],17,3
CRK,2,0.4005102,[19],17,3
ORN,0,0.6459144,[19],17,3
ORN,1,0.6575875,[19],17,3
ORN,2,0.4299611,[19],17,3
BPI,0,0.671875,[19],17,3
BPI,1,0.60491073,[19],17,3
BPI,2,0.66964287,[19],17,3
CLR,0,0.6084559,[19],17,3
CLR,1,0.6139706,[19],17,3
CLR,2,0.6286765,[19],17,3
HPR,0,0.6651652,[19],17,3
HPR,1,0.6771772,[19],17,3
HPR,2,0.6816817,[19],17,3
PRO,0,0.6635688,[19],17,3
PRO,1,0.68401486,[19],17,3
PRO,2,0.6802974,[19],17,3
VG,0,0.6795953,[19],17,3
VG,1,0.6559865,[19],17,3
VG,2,0.6576728,[19],17,3
FSM,0,0.48039216,[19],17,3
FSM,1,0.62009805,[19],17,3
FSM,2,0.6372549,[19],17,3
CAI,0,0.6930147,[19],17,3
CAI,1,0.7077206,[19],17,3
CAI,2,0.7022059,[19],17,3
TROX,0,0.73039216,[19],17,3
TROX,1,0.6960784,[19],17,3
TROX,2,0.37990198,[19],17,3
OAS,0,0.6572165,[19],17,3
OAS,1,0.6546392,[19],17,3
OAS,2,0.62628865,[19],17,3
GFA,0,0.6594203,[19],17,3
GFA,1,0.6304348,[19],17,3
GFA,2,0.60688406,[19],17,3
BAS,0,0.25974026,[19],17,3
BAS,1,0.2353896,[19],17,3
BAS,2,0.2224026,[19],17,3
VRS,0,0.638756,[19],17,3
VRS,1,0.6172249,[19],17,3
VRS,2,0.638756,[19],17,3
PGTI,0,0.56462586,[19],17,3
PGTI,1,0.6496599,[19],17,3
PGTI,2,0.5986394,[19],17,3
DL,0,0.6335404,[19],17,3
DL,1,0.679089,[19],17,3
DL,2,0.6708075,[19],17,3
CALX,0,0.6825,[19],17,3
CALX,1,0.6675,[19],17,3
CALX,2,0.6625,[19],17,3
ATV,0,0.45787546,[19],17,3
ATV,1,0.492674,[19],17,3
ATV,2,0.55128205,[19],17,3
CPE,0,0.48341838,[19],17,3
CPE,1,0.4744898,[19],17,3
CPE,2,0.6058673,[19],17,3
IO,0,0.60714287,[19],17,3
IO,1,0.62882656,[19],17,3
IO,2,0.49362245,[19],17,3
PZN,0,0.67754316,[19],17,3
PZN,1,0.68138194,[19],17,3
PZN,2,0.6756238,[19],17,3
NOA,0,0.471831,[19],17,3
NOA,1,0.5915493,[19],17,3
NOA,2,0.6919014,[19],17,3
HBM,0,0.6862745,[19],17,3
HBM,1,0.6397059,[19],17,3
HBM,2,0.6004902,[19],17,3
LBRT,0,0.406181,[19],17,3
LBRT,1,0.25827813,[19],17,3
LBRT,2,0.35320088,[19],17,3
DDD,0,0.5382653,[19],17,3
DDD,1,0.30867347,[19],17,3
DDD,2,0.51785713,[19],17,3
TREC,0,0.5874263,[19],17,3
TREC,1,0.65815324,[19],17,3
TREC,2,0.6660118,[19],17,3
CDE,0,0.64158165,[19],17,3
CDE,1,0.63903064,[19],17,3
CDE,2,0.2755102,[19],17,3
MXL,0,0.6075,[19],17,3
MXL,1,0.6675,[19],17,3
MXL,2,0.5925,[19],17,3
CRD.B,0,0.65433675,[19],17,3
CRD.B,1,0.68239796,[19],17,3
CRD.B,2,0.4234694,[19],17,3
XIN,0,0.6815534,[19],17,3
XIN,1,0.6776699,[19],17,3
XIN,2,0.66019416,[19],17,3
QEP,0,0.62435234,[19],17,3
QEP,1,0.6398964,[19],17,3
QEP,2,0.5932642,[19],17,3
ESTE,0,0.61179364,[19],17,3
ESTE,1,0.5749386,[19],17,3
ESTE,2,0.5724816,[19],17,3
EGHT,0,0.29719388,[19],17,3
EGHT,1,0.65178573,[19],17,3
EGHT,2,0.42729592,[19],17,3
TECK,0,0.63265306,[19],17,3
TECK,1,0.60884356,[19],17,3
TECK,2,0.6377551,[19],17,3
AG,0,0.6127451,[19],17,3
AG,1,0.61764705,[19],17,3
AG,2,0.63480395,[19],17,3
HTZ,0,0.375,[19],17,3
HTZ,1,0.6320422,[19],17,3
HTZ,2,0.39084506,[19],17,3
AGI,0,0.57002455,[19],17,3
AGI,1,0.5823096,[19],17,3
AGI,2,0.54299754,[19],17,3
BXC,0,0.36786786,[19],17,3
BXC,1,0.4099099,[19],17,3
BXC,2,0.5285285,[19],17,3
GOL,0,0.63188404,[19],17,3
GOL,1,0.6304348,[19],17,3
GOL,2,0.64927536,[19],17,3
FN,0,0.68733853,[19],17,3
FN,1,0.68475455,[19],17,3
FN,2,0.6666667,[19],17,3
LAC,0,0.6093366,[19],17,3
LAC,1,0.65110564,[19],17,3
LAC,2,0.6044226,[19],17,3
JKS,0,0.6183206,[19],17,3
JKS,1,0.63104326,[19],17,3
JKS,2,0.6259542,[19],17,3
WTI,0,0.65705615,[20],17,3
WTI,1,0.6555387,[20],17,3
WTI,2,0.67223066,[20],17,3
CVI,0,0.6666667,[20],17,3
CVI,1,0.6800766,[20],17,3
CVI,2,0.6896552,[20],17,3
HIL,0,0.64285713,[20],17,3
HIL,1,0.64455783,[20],17,3
HIL,2,0.63435376,[20],17,3
REN,0,0.63529414,[20],17,3
REN,1,0.64,[20],17,3
REN,2,0.63529414,[20],17,3
CLF,0,0.65816325,[20],17,3
CLF,1,0.66071427,[20],17,3
CLF,2,0.6619898,[20],17,3
EDN,0,0.69469833,[20],17,3
EDN,1,0.69104207,[20],17,3
EDN,2,0.6745887,[20],17,3
LL,0,0.6840077,[20],17,3
LL,1,0.6936416,[20],17,3
LL,2,0.6820809,[20],17,3
UAL,0,0.6825658,[20],17,3
UAL,1,0.67763156,[20],17,3
UAL,2,0.6792763,[20],17,3
CRK,0,0.66964287,[20],17,3
CRK,1,0.64540815,[20],17,3
CRK,2,0.6632653,[20],17,3
ORN,0,0.6361868,[20],17,3
ORN,1,0.6303502,[20],17,3
ORN,2,0.6206226,[20],17,3
BPI,0,0.64285713,[20],17,3
BPI,1,0.66741073,[20],17,3
BPI,2,0.6473214,[20],17,3
CLR,0,0.6397059,[20],17,3
CLR,1,0.6378676,[20],17,3
CLR,2,0.6544118,[20],17,3
HPR,0,0.6846847,[20],17,3
HPR,1,0.6861862,[20],17,3
HPR,2,0.6771772,[20],17,3
PRO,0,0.6375465,[20],17,3
PRO,1,0.65241635,[20],17,3
PRO,2,0.64869887,[20],17,3
VG,0,0.6593592,[20],17,3
VG,1,0.6509275,[20],17,3
VG,2,0.6509275,[20],17,3
FSM,0,0.67401963,[20],17,3
FSM,1,0.65686274,[20],17,3
FSM,2,0.6544118,[20],17,3
CAI,0,0.63235295,[20],17,3
CAI,1,0.6213235,[20],17,3
CAI,2,0.63235295,[20],17,3
TROX,0,0.6666667,[20],17,3
TROX,1,0.6617647,[20],17,3
TROX,2,0.67401963,[20],17,3
OAS,0,0.67268044,[20],17,3
OAS,1,0.69072163,[20],17,3
OAS,2,0.67268044,[20],17,3
GFA,0,0.6376812,[20],17,3
GFA,1,0.64311594,[20],17,3
GFA,2,0.63586956,[20],17,3
