Scode,itercount,acc_test,val,margin,period
GFA,4,0.28158844,[3],8,3
BAS,0,0.27228525,[3],8,3
BAS,1,0.27228525,[3],8,3
BAS,2,0.27228525,[3],8,3
BAS,3,0.27228525,[3],8,3
BAS,4,0.21555915,[3],8,3
VRS,0,0.27380952,[3],8,3
VRS,1,0.16904762,[3],8,3
VRS,2,0.27380952,[3],8,3
VRS,3,0.27380952,[3],8,3
VRS,4,0.27380952,[3],8,3
PGTI,0,0.17288135,[3],8,3
PGTI,1,0.34067798,[3],8,3
PGTI,2,0.34067798,[3],8,3
PGTI,3,0.34067798,[3],8,3
PGTI,4,0.13220339,[3],8,3
DL,0,0.17525773,[3],8,3
DL,1,0.34639177,[3],8,3
DL,2,0.34639177,[3],8,3
DL,3,0.34639177,[3],8,3
DL,4,0.19587629,[3],8,3
CALX,0,0.35820895,[3],8,3
CALX,1,0.35820895,[3],8,3
CALX,2,0.21144278,[3],8,3
CALX,3,0.35820895,[3],8,3
CALX,4,0.35820895,[3],8,3
ATV,0,0.3248175,[3],8,3
ATV,1,0.3248175,[3],8,3
ATV,2,0.3248175,[3],8,3
ATV,3,0.3248175,[3],8,3
ATV,4,0.17335767,[3],8,3
CPE,0,0.19211195,[3],8,3
CPE,1,0.326972,[3],8,3
CPE,2,0.326972,[3],8,3
CPE,3,0.19211195,[3],8,3
CPE,4,0.19465649,[3],8,3
IO,0,0.26335877,[3],8,3
IO,1,0.21119593,[3],8,3
IO,2,0.26335877,[3],8,3
IO,3,0.26335877,[3],8,3
IO,4,0.21119593,[3],8,3
PZN,0,0.3288719,[3],8,3
PZN,1,0.1912046,[3],8,3
PZN,2,0.1912046,[3],8,3
PZN,3,0.3288719,[3],8,3
PZN,4,0.3288719,[3],8,3
NOA,0,0.23198594,[3],8,3
NOA,1,0.33040422,[3],8,3
NOA,2,0.17574692,[3],8,3
NOA,3,0.33040422,[3],8,3
NOA,4,0.17574692,[3],8,3
HBM,0,0.31707317,[3],8,3
HBM,1,0.22439024,[3],8,3
HBM,2,0.31707317,[3],8,3
HBM,3,0.31707317,[3],8,3
HBM,4,0.31707317,[3],8,3
LBRT,0,0.23296703,[3],8,3
LBRT,1,0.23296703,[3],8,3
LBRT,2,0.23296703,[3],8,3
LBRT,3,0.12967034,[3],8,3
LBRT,4,0.23296703,[3],8,3
DDD,0,0.18066157,[3],8,3
DDD,1,0.2735369,[3],8,3
DDD,2,0.20483461,[3],8,3
DDD,3,0.2735369,[3],8,3
DDD,4,0.1870229,[3],8,3
TREC,0,0.37843138,[3],8,3
TREC,1,0.37843138,[3],8,3
TREC,2,0.37843138,[3],8,3
TREC,3,0.37843138,[3],8,3
TREC,4,0.37843138,[3],8,3
CDE,0,0.31043258,[3],8,3
CDE,1,0.31043258,[3],8,3
CDE,2,0.31043258,[3],8,3
CDE,3,0.13994911,[3],8,3
CDE,4,0.31043258,[3],8,3
MXL,0,0.41044775,[3],8,3
MXL,1,0.41044775,[3],8,3
MXL,2,0.41044775,[3],8,3
MXL,3,0.41044775,[3],8,3
MXL,4,0.41044775,[3],8,3
CRD.B,0,0.32824427,[3],8,3
CRD.B,1,0.13486005,[3],8,3
CRD.B,2,0.32824427,[3],8,3
CRD.B,3,0.19592875,[3],8,3
CRD.B,4,0.13486005,[3],8,3
XIN,0,0.23791103,[3],8,3
XIN,1,0.32108316,[3],8,3
XIN,2,0.23791103,[3],8,3
XIN,3,0.32108316,[3],8,3
XIN,4,0.14119923,[3],8,3
QEP,0,0.39175257,[3],8,3
QEP,1,0.39175257,[3],8,3
QEP,2,0.39175257,[3],8,3
QEP,3,0.39175257,[3],8,3
QEP,4,0.39175257,[3],8,3
ESTE,0,0.43276283,[3],8,3
ESTE,1,0.12224939,[3],8,3
ESTE,2,0.43276283,[3],8,3
ESTE,3,0.43276283,[3],8,3
ESTE,4,0.43276283,[3],8,3
EGHT,0,0.2913486,[3],8,3
EGHT,1,0.2913486,[3],8,3
EGHT,2,0.2913486,[3],8,3
EGHT,3,0.2913486,[3],8,3
EGHT,4,0.2913486,[3],8,3
TECK,0,0.36610168,[3],8,3
TECK,1,0.12711865,[3],8,3
TECK,2,0.36610168,[3],8,3
TECK,3,0.36610168,[3],8,3
TECK,4,0.36610168,[3],8,3
AG,0,0.16136919,[3],8,3
AG,1,0.16136919,[3],8,3
AG,2,0.35696822,[3],8,3
AG,3,0.35696822,[3],8,3
AG,4,0.35696822,[3],8,3
HTZ,0,0.3263158,[3],8,3
HTZ,1,0.2140351,[3],8,3
HTZ,2,0.3263158,[3],8,3
HTZ,3,0.3263158,[3],8,3
HTZ,4,0.3263158,[3],8,3
AGI,0,0.13447432,[3],8,3
AGI,1,0.13447432,[3],8,3
AGI,2,0.22493887,[3],8,3
AGI,3,0.32762837,[3],8,3
AGI,4,0.22493887,[3],8,3
BXC,0,0.13793103,[3],8,3
BXC,1,0.3298351,[3],8,3
BXC,2,0.3298351,[3],8,3
BXC,3,0.3298351,[3],8,3
BXC,4,0.3298351,[3],8,3
GOL,0,0.14616498,[3],8,3
GOL,1,0.30101302,[3],8,3
GOL,2,0.30101302,[3],8,3
GOL,3,0.22720695,[3],8,3
GOL,4,0.22720695,[3],8,3
FN,0,0.41131106,[3],8,3
FN,1,0.41131106,[3],8,3
FN,2,0.41131106,[3],8,3
FN,3,0.41131106,[3],8,3
FN,4,0.07455013,[3],8,3
LAC,0,0.2200489,[3],8,3
LAC,1,0.2200489,[3],8,3
LAC,2,0.2200489,[3],8,3
LAC,3,0.2200489,[3],8,3
LAC,4,0.21271394,[3],8,3
JKS,0,0.23797469,[3],8,3
JKS,1,0.2607595,[3],8,3
JKS,2,0.18987341,[3],8,3
JKS,3,0.12405063,[3],8,3
JKS,4,0.12405063,[3],8,3
WTI,0,0.4357035,[4],8,3
WTI,1,0.39939487,[4],8,3
WTI,2,0.4130106,[4],8,3
WTI,3,0.45688352,[4],8,3
WTI,4,0.4357035,[4],8,3
CVI,0,0.58206105,[4],8,3
CVI,1,0.59923667,[4],8,3
CVI,2,0.5763359,[4],8,3
CVI,3,0.5763359,[4],8,3
CVI,4,0.5839695,[4],8,3
HIL,0,0.43728814,[4],8,3
HIL,1,0.44067797,[4],8,3
HIL,2,0.4118644,[4],8,3
HIL,3,0.4440678,[4],8,3
HIL,4,0.41016948,[4],8,3
REN,0,0.6032864,[4],8,3
REN,1,0.59859157,[4],8,3
REN,2,0.58450705,[4],8,3
REN,3,0.5680751,[4],8,3
REN,4,0.5798122,[4],8,3
CLF,0,0.40712467,[4],8,3
CLF,1,0.40076336,[4],8,3
CLF,2,0.3994911,[4],8,3
CLF,3,0.40966922,[4],8,3
CLF,4,0.3956743,[4],8,3
EDN,0,0.50729924,[4],8,3
EDN,1,0.49635038,[4],8,3
EDN,2,0.52372265,[4],8,3
EDN,3,0.55474454,[4],8,3
EDN,4,0.55656934,[4],8,3
LL,0,0.49520153,[4],8,3
LL,1,0.4894434,[4],8,3
LL,2,0.50671786,[4],8,3
LL,3,0.487524,[4],8,3
LL,4,0.5009597,[4],8,3
UAL,0,0.5442623,[4],8,3
UAL,1,0.5606557,[4],8,3
UAL,2,0.55409837,[4],8,3
UAL,3,0.5344262,[4],8,3
UAL,4,0.53114754,[4],8,3
CRK,0,0.42493638,[4],8,3
CRK,1,0.43256998,[4],8,3
CRK,2,0.44020355,[4],8,3
CRK,3,0.42875317,[4],8,3
CRK,4,0.40076336,[4],8,3
ORN,0,0.59029126,[4],8,3
ORN,1,0.53592235,[4],8,3
ORN,2,0.5378641,[4],8,3
ORN,3,0.49902913,[4],8,3
ORN,4,0.5320388,[4],8,3
BPI,0,0.5389755,[4],8,3
BPI,1,0.6013363,[4],8,3
BPI,2,0.5946548,[4],8,3
BPI,3,0.56792873,[4],8,3
BPI,4,0.57461023,[4],8,3
CLR,0,0.507326,[4],8,3
CLR,1,0.53479856,[4],8,3
CLR,2,0.5,[4],8,3
CLR,3,0.46153846,[4],8,3
CLR,4,0.53296703,[4],8,3
HPR,0,0.5269461,[4],8,3
HPR,1,0.4760479,[4],8,3
HPR,2,0.48652694,[4],8,3
HPR,3,0.51197606,[4],8,3
HPR,4,0.502994,[4],8,3
PRO,0,0.53333336,[4],8,3
PRO,1,0.55185187,[4],8,3
PRO,2,0.52037036,[4],8,3
PRO,3,0.5796296,[4],8,3
PRO,4,0.6018519,[4],8,3
VG,0,0.37815127,[4],8,3
VG,1,0.38487396,[4],8,3
VG,2,0.40840337,[4],8,3
VG,3,0.41344538,[4],8,3
VG,4,0.41512606,[4],8,3
FSM,0,0.59902203,[4],8,3
FSM,1,0.5599022,[4],8,3
FSM,2,0.5843521,[4],8,3
FSM,3,0.5354523,[4],8,3
FSM,4,0.56479216,[4],8,3
CAI,0,0.521978,[4],8,3
CAI,1,0.55860806,[4],8,3
CAI,2,0.54029304,[4],8,3
CAI,3,0.510989,[4],8,3
CAI,4,0.55128205,[4],8,3
TROX,0,0.5794621,[4],8,3
TROX,1,0.57212716,[4],8,3
TROX,2,0.5696822,[4],8,3
TROX,3,0.5819071,[4],8,3
TROX,4,0.5696822,[4],8,3
OAS,0,0.5102564,[4],8,3
OAS,1,0.53589743,[4],8,3
OAS,2,0.5307692,[4],8,3
OAS,3,0.52307695,[4],8,3
OAS,4,0.51282054,[4],8,3
GFA,0,0.44223827,[4],8,3
GFA,1,0.4368231,[4],8,3
GFA,2,0.44765344,[4],8,3
GFA,3,0.41155234,[4],8,3
GFA,4,0.40252706,[4],8,3
BAS,0,0.30470017,[4],8,3
BAS,1,0.29983792,[4],8,3
BAS,2,0.30307943,[4],8,3
BAS,3,0.28525123,[4],8,3
BAS,4,0.3063209,[4],8,3
VRS,0,0.5309524,[4],8,3
VRS,1,0.5,[4],8,3
VRS,2,0.5452381,[4],8,3
VRS,3,0.4857143,[4],8,3
VRS,4,0.49761903,[4],8,3
PGTI,0,0.43728814,[4],8,3
PGTI,1,0.46271187,[4],8,3
PGTI,2,0.45254236,[4],8,3
PGTI,3,0.46271187,[4],8,3
PGTI,4,0.45254236,[4],8,3
DL,0,0.55463916,[4],8,3
DL,1,0.53608245,[4],8,3
DL,2,0.57731956,[4],8,3
DL,3,0.57731956,[4],8,3
DL,4,0.5525773,[4],8,3
CALX,0,0.54477614,[4],8,3
CALX,1,0.5771144,[4],8,3
CALX,2,0.56467664,[4],8,3
CALX,3,0.5497512,[4],8,3
CALX,4,0.5671642,[4],8,3
ATV,0,0.5182482,[4],8,3
ATV,1,0.50547445,[4],8,3
ATV,2,0.53649634,[4],8,3
ATV,3,0.50364965,[4],8,3
ATV,4,0.5109489,[4],8,3
CPE,0,0.4427481,[4],8,3
CPE,1,0.37659034,[4],8,3
CPE,2,0.44020355,[4],8,3
CPE,3,0.41094148,[4],8,3
CPE,4,0.44402036,[4],8,3
IO,0,0.40330788,[4],8,3
IO,1,0.4211196,[4],8,3
IO,2,0.3918575,[4],8,3
IO,3,0.40712467,[4],8,3
IO,4,0.38931298,[4],8,3
PZN,0,0.5086042,[4],8,3
PZN,1,0.55640537,[4],8,3
PZN,2,0.5334608,[4],8,3
PZN,3,0.5621415,[4],8,3
PZN,4,0.49713194,[4],8,3
NOA,0,0.46045694,[4],8,3
NOA,1,0.46572936,[4],8,3
NOA,2,0.456942,[4],8,3
NOA,3,0.4622144,[4],8,3
NOA,4,0.47627416,[4],8,3
HBM,0,0.57804877,[4],8,3
HBM,1,0.6292683,[4],8,3
HBM,2,0.55365855,[4],8,3
HBM,3,0.58780485,[4],8,3
HBM,4,0.57560974,[4],8,3
LBRT,0,0.4923077,[4],8,3
LBRT,1,0.51868135,[4],8,3
LBRT,2,0.48351648,[4],8,3
LBRT,3,0.52087915,[4],8,3
LBRT,4,0.4879121,[4],8,3
DDD,0,0.41221374,[4],8,3
DDD,1,0.40712467,[4],8,3
DDD,2,0.45928752,[4],8,3
DDD,3,0.40712467,[4],8,3
DDD,4,0.41603053,[4],8,3
TREC,0,0.58235294,[4],8,3
TREC,1,0.5568628,[4],8,3
TREC,2,0.5568628,[4],8,3
TREC,3,0.56666666,[4],8,3
TREC,4,0.5294118,[4],8,3
CDE,0,0.4351145,[4],8,3
CDE,1,0.44783714,[4],8,3
CDE,2,0.41857508,[4],8,3
CDE,3,0.4351145,[4],8,3
CDE,4,0.43384224,[4],8,3
MXL,0,0.5522388,[4],8,3
MXL,1,0.5995025,[4],8,3
MXL,2,0.5671642,[4],8,3
MXL,3,0.5497512,[4],8,3
MXL,4,0.5771144,[4],8,3
CRD.B,0,0.45165396,[4],8,3
CRD.B,1,0.456743,[4],8,3
CRD.B,2,0.45928752,[4],8,3
CRD.B,3,0.3994911,[4],8,3
CRD.B,4,0.42239186,[4],8,3
XIN,0,0.48162475,[4],8,3
XIN,1,0.42940038,[4],8,3
XIN,2,0.52417797,[4],8,3
XIN,3,0.4564797,[4],8,3
XIN,4,0.48162475,[4],8,3
QEP,0,0.63917524,[4],8,3
QEP,1,0.6520619,[4],8,3
QEP,2,0.5902062,[4],8,3
QEP,3,0.6185567,[4],8,3
QEP,4,0.6159794,[4],8,3
ESTE,0,0.64792174,[4],8,3
ESTE,1,0.6283619,[4],8,3
ESTE,2,0.6625917,[4],8,3
ESTE,3,0.64792174,[4],8,3
ESTE,4,0.64792174,[4],8,3
EGHT,0,0.37531808,[4],8,3
EGHT,1,0.3842239,[4],8,3
EGHT,2,0.40076336,[4],8,3
EGHT,3,0.42239186,[4],8,3
EGHT,4,0.39821884,[4],8,3
TECK,0,0.55762714,[4],8,3
TECK,1,0.5508475,[4],8,3
TECK,2,0.49491525,[4],8,3
TECK,3,0.53050846,[4],8,3
TECK,4,0.54745764,[4],8,3
AG,0,0.4987775,[4],8,3
AG,1,0.5452323,[4],8,3
AG,2,0.5476773,[4],8,3
AG,3,0.5012225,[4],8,3
AG,4,0.52811736,[4],8,3
HTZ,0,0.5701754,[4],8,3
HTZ,1,0.5614035,[4],8,3
HTZ,2,0.5245614,[4],8,3
HTZ,3,0.5473684,[4],8,3
HTZ,4,0.49298245,[4],8,3
AGI,0,0.5207824,[4],8,3
AGI,1,0.5183374,[4],8,3
AGI,2,0.5256724,[4],8,3
AGI,3,0.5427873,[4],8,3
AGI,4,0.5378973,[4],8,3
BXC,0,0.4647676,[4],8,3
BXC,1,0.4467766,[4],8,3
BXC,2,0.47826087,[4],8,3
BXC,3,0.44827586,[4],8,3
BXC,4,0.4647676,[4],8,3
GOL,0,0.43994212,[4],8,3
GOL,1,0.46599132,[4],8,3
GOL,2,0.4732272,[4],8,3
GOL,3,0.47467437,[4],8,3
GOL,4,0.45296672,[4],8,3
FN,0,0.61182517,[4],8,3
FN,1,0.5732648,[4],8,3
FN,2,0.59640104,[4],8,3
FN,3,0.6092545,[4],8,3
FN,4,0.58097684,[4],8,3
LAC,0,0.47921762,[4],8,3
LAC,1,0.47188264,[4],8,3
LAC,2,0.4767726,[4],8,3
LAC,3,0.4767726,[4],8,3
LAC,4,0.5110024,[4],8,3
JKS,0,0.55443037,[4],8,3
JKS,1,0.57974684,[4],8,3
JKS,2,0.5493671,[4],8,3
JKS,3,0.56962025,[4],8,3
JKS,4,0.57974684,[4],8,3
WTI,0,0.3464448,[5],8,3
WTI,1,0.33888048,[5],8,3
WTI,2,0.38124055,[5],8,3
WTI,3,0.36762482,[5],8,3
WTI,4,0.3600605,[5],8,3
CVI,0,0.43129772,[5],8,3
CVI,1,0.41984734,[5],8,3
CVI,2,0.41030535,[5],8,3
CVI,3,0.45992365,[5],8,3
CVI,4,0.42366412,[5],8,3
HIL,0,0.4,[5],8,3
HIL,1,0.4118644,[5],8,3
HIL,2,0.38305086,[5],8,3
HIL,3,0.3762712,[5],8,3
HIL,4,0.40338984,[5],8,3
REN,0,0.43661973,[5],8,3
REN,1,0.44131455,[5],8,3
REN,2,0.4483568,[5],8,3
REN,3,0.45305166,[5],8,3
REN,4,0.43661973,[5],8,3
CLF,0,0.35496184,[5],8,3
CLF,1,0.3600509,[5],8,3
CLF,2,0.3307888,[5],8,3
CLF,3,0.34732825,[5],8,3
CLF,4,0.36132315,[5],8,3
EDN,0,0.45437956,[5],8,3
EDN,1,0.42335767,[5],8,3
EDN,2,0.4288321,[5],8,3
EDN,3,0.4288321,[5],8,3
EDN,4,0.4379562,[5],8,3
LL,0,0.45489442,[5],8,3
LL,1,0.44145873,[5],8,3
LL,2,0.40882918,[5],8,3
LL,3,0.44145873,[5],8,3
LL,4,0.42418426,[5],8,3
UAL,0,0.447541,[5],8,3
UAL,1,0.42131147,[5],8,3
UAL,2,0.40819672,[5],8,3
UAL,3,0.4262295,[5],8,3
UAL,4,0.42295083,[5],8,3
CRK,0,0.34351146,[5],8,3
CRK,1,0.35496184,[5],8,3
CRK,2,0.36513996,[5],8,3
CRK,3,0.34732825,[5],8,3
CRK,4,0.36513996,[5],8,3
ORN,0,0.4330097,[5],8,3
ORN,1,0.39805827,[5],8,3
ORN,2,0.4368932,[5],8,3
ORN,3,0.41941747,[5],8,3
ORN,4,0.42718446,[5],8,3
BPI,0,0.43429846,[5],8,3
BPI,1,0.43875277,[5],8,3
BPI,2,0.44988865,[5],8,3
BPI,3,0.45657015,[5],8,3
BPI,4,0.41648108,[5],8,3
CLR,0,0.3956044,[5],8,3
CLR,1,0.41208792,[5],8,3
CLR,2,0.3937729,[5],8,3
CLR,3,0.3956044,[5],8,3
CLR,4,0.3974359,[5],8,3
HPR,0,0.35928145,[5],8,3
HPR,1,0.35329342,[5],8,3
HPR,2,0.38323355,[5],8,3
HPR,3,0.37574852,[5],8,3
HPR,4,0.39071855,[5],8,3
PRO,0,0.43333334,[5],8,3
PRO,1,0.45925927,[5],8,3
PRO,2,0.4037037,[5],8,3
PRO,3,0.4462963,[5],8,3
PRO,4,0.41666666,[5],8,3
VG,0,0.34957984,[5],8,3
VG,1,0.3344538,[5],8,3
VG,2,0.34957984,[5],8,3
VG,3,0.32941177,[5],8,3
VG,4,0.3647059,[5],8,3
FSM,0,0.42787287,[5],8,3
FSM,1,0.39853302,[5],8,3
FSM,2,0.38630807,[5],8,3
FSM,3,0.39119804,[5],8,3
FSM,4,0.40586796,[5],8,3
CAI,0,0.44139194,[5],8,3
CAI,1,0.4084249,[5],8,3
CAI,2,0.42857143,[5],8,3
CAI,3,0.3882784,[5],8,3
CAI,4,0.42857143,[5],8,3
TROX,0,0.4596577,[5],8,3
TROX,1,0.5207824,[5],8,3
TROX,2,0.47432762,[5],8,3
TROX,3,0.5550122,[5],8,3
TROX,4,0.47921762,[5],8,3
OAS,0,0.47435898,[5],8,3
OAS,1,0.47948718,[5],8,3
OAS,2,0.50256413,[5],8,3
OAS,3,0.45128205,[5],8,3
OAS,4,0.4871795,[5],8,3
GFA,0,0.38267148,[5],8,3
GFA,1,0.36823106,[5],8,3
GFA,2,0.37545127,[5],8,3
GFA,3,0.3736462,[5],8,3
GFA,4,0.38267148,[5],8,3
BAS,0,0.28363046,[5],8,3
BAS,1,0.25445706,[5],8,3
BAS,2,0.30145866,[5],8,3
BAS,3,0.30794165,[5],8,3
BAS,4,0.29983792,[5],8,3
VRS,0,0.43333334,[5],8,3
VRS,1,0.37142858,[5],8,3
VRS,2,0.42857143,[5],8,3
VRS,3,0.45714286,[5],8,3
VRS,4,0.40714285,[5],8,3
PGTI,0,0.40677965,[5],8,3
PGTI,1,0.3898305,[5],8,3
PGTI,2,0.40169492,[5],8,3
PGTI,3,0.3983051,[5],8,3
PGTI,4,0.3762712,[5],8,3
DL,0,0.4329897,[5],8,3
DL,1,0.42061856,[5],8,3
DL,2,0.44948453,[5],8,3
DL,3,0.43917525,[5],8,3
DL,4,0.4226804,[5],8,3
CALX,0,0.4477612,[5],8,3
CALX,1,0.45273632,[5],8,3
CALX,2,0.44278607,[5],8,3
CALX,3,0.44527364,[5],8,3
CALX,4,0.43283582,[5],8,3
ATV,0,0.38321167,[5],8,3
ATV,1,0.3850365,[5],8,3
ATV,2,0.39233577,[5],8,3
ATV,3,0.3850365,[5],8,3
ATV,4,0.4051095,[5],8,3
CPE,0,0.32061067,[5],8,3
CPE,1,0.3346056,[5],8,3
CPE,2,0.33715013,[5],8,3
CPE,3,0.3167939,[5],8,3
CPE,4,0.3193384,[5],8,3
IO,0,0.3524173,[5],8,3
IO,1,0.3600509,[5],8,3
IO,2,0.3778626,[5],8,3
IO,3,0.3816794,[5],8,3
IO,4,0.3409669,[5],8,3
PZN,0,0.39770555,[5],8,3
PZN,1,0.3919694,[5],8,3
PZN,2,0.3709369,[5],8,3
PZN,3,0.416826,[5],8,3
PZN,4,0.38814533,[5],8,3
NOA,0,0.4622144,[5],8,3
NOA,1,0.4288225,[5],8,3
NOA,2,0.43233743,[5],8,3
NOA,3,0.4235501,[5],8,3
NOA,4,0.4288225,[5],8,3
HBM,0,0.46829268,[5],8,3
HBM,1,0.4512195,[5],8,3
HBM,2,0.46097562,[5],8,3
HBM,3,0.4585366,[5],8,3
HBM,4,0.46585366,[5],8,3
LBRT,0,0.47032967,[5],8,3
LBRT,1,0.44175825,[5],8,3
LBRT,2,0.46373627,[5],8,3
LBRT,3,0.46153846,[5],8,3
LBRT,4,0.44395605,[5],8,3
DDD,0,0.3129771,[5],8,3
DDD,1,0.3091603,[5],8,3
DDD,2,0.33333334,[5],8,3
DDD,3,0.32824427,[5],8,3
DDD,4,0.3307888,[5],8,3
TREC,0,0.42352942,[5],8,3
TREC,1,0.44313726,[5],8,3
TREC,2,0.44509804,[5],8,3
TREC,3,0.4372549,[5],8,3
TREC,4,0.44509804,[5],8,3
CDE,0,0.3524173,[5],8,3
CDE,1,0.37277353,[5],8,3
CDE,2,0.36768448,[5],8,3
CDE,3,0.36132315,[5],8,3
CDE,4,0.36132315,[5],8,3
MXL,0,0.4278607,[5],8,3
MXL,1,0.46517414,[5],8,3
MXL,2,0.4552239,[5],8,3
MXL,3,0.47014925,[5],8,3
MXL,4,0.46268657,[5],8,3
CRD.B,0,0.3486005,[5],8,3
CRD.B,1,0.3307888,[5],8,3
CRD.B,2,0.35368958,[5],8,3
CRD.B,3,0.36132315,[5],8,3
CRD.B,4,0.35877863,[5],8,3
XIN,0,0.40425533,[5],8,3
XIN,1,0.41779497,[5],8,3
XIN,2,0.40232107,[5],8,3
XIN,3,0.38104448,[5],8,3
XIN,4,0.39458415,[5],8,3
QEP,0,0.47680414,[5],8,3
QEP,1,0.51804125,[5],8,3
QEP,2,0.5025773,[5],8,3
QEP,3,0.5103093,[5],8,3
QEP,4,0.5128866,[5],8,3
ESTE,0,0.47432762,[5],8,3
ESTE,1,0.5427873,[5],8,3
ESTE,2,0.47432762,[5],8,3
ESTE,3,0.4987775,[5],8,3
ESTE,4,0.5207824,[5],8,3
EGHT,0,0.34605598,[5],8,3
EGHT,1,0.34732825,[5],8,3
EGHT,2,0.36386767,[5],8,3
EGHT,3,0.34987277,[5],8,3
EGHT,4,0.35368958,[5],8,3
TECK,0,0.38474578,[5],8,3
TECK,1,0.38813558,[5],8,3
TECK,2,0.35084745,[5],8,3
TECK,3,0.3779661,[5],8,3
TECK,4,0.38135594,[5],8,3
AG,0,0.44498777,[5],8,3
AG,1,0.42542788,[5],8,3
AG,2,0.4352078,[5],8,3
AG,3,0.44987774,[5],8,3
AG,4,0.45476773,[5],8,3
HTZ,0,0.4403509,[5],8,3
HTZ,1,0.4280702,[5],8,3
HTZ,2,0.44561404,[5],8,3
HTZ,3,0.48421052,[5],8,3
HTZ,4,0.47017545,[5],8,3
AGI,0,0.49388754,[5],8,3
AGI,1,0.47188264,[5],8,3
AGI,2,0.48655257,[5],8,3
AGI,3,0.48655257,[5],8,3
AGI,4,0.50855744,[5],8,3
BXC,0,0.4017991,[5],8,3
BXC,1,0.4017991,[5],8,3
BXC,2,0.3808096,[5],8,3
BXC,3,0.39730135,[5],8,3
BXC,4,0.36431783,[5],8,3
GOL,0,0.34153402,[5],8,3
GOL,1,0.33140376,[5],8,3
GOL,2,0.35311145,[5],8,3
GOL,3,0.3227207,[5],8,3
GOL,4,0.35311145,[5],8,3
FN,0,0.4344473,[5],8,3
FN,1,0.5141388,[5],8,3
FN,2,0.5115681,[5],8,3
FN,3,0.52699226,[5],8,3
FN,4,0.5192802,[5],8,3
LAC,0,0.42542788,[5],8,3
LAC,1,0.38630807,[5],8,3
LAC,2,0.43276283,[5],8,3
LAC,3,0.3838631,[5],8,3
LAC,4,0.39119804,[5],8,3
JKS,0,0.42025316,[5],8,3
JKS,1,0.40253165,[5],8,3
JKS,2,0.4227848,[5],8,3
JKS,3,0.4126582,[5],8,3
JKS,4,0.4101266,[5],8,3
WTI,0,0.3797277,[6],8,3
WTI,1,0.3751891,[6],8,3
WTI,2,0.40695915,[6],8,3
WTI,3,0.4311649,[6],8,3
WTI,4,0.38729197,[6],8,3
CVI,0,0.41030535,[6],8,3
CVI,1,0.40267175,[6],8,3
CVI,2,0.35877863,[6],8,3
CVI,3,0.39122137,[6],8,3
CVI,4,0.39885497,[6],8,3
HIL,0,0.45084745,[6],8,3
HIL,1,0.4661017,[6],8,3
HIL,2,0.44915253,[6],8,3
HIL,3,0.4559322,[6],8,3
HIL,4,0.42542374,[6],8,3
REN,0,0.471831,[6],8,3
REN,1,0.49061033,[6],8,3
REN,2,0.5117371,[6],8,3
REN,3,0.46948355,[6],8,3
REN,4,0.49530515,[6],8,3
CLF,0,0.33333334,[6],8,3
CLF,1,0.3842239,[6],8,3
CLF,2,0.32315522,[6],8,3
CLF,3,0.3409669,[6],8,3
CLF,4,0.3346056,[6],8,3
EDN,0,0.38321167,[6],8,3
EDN,1,0.39051095,[6],8,3
EDN,2,0.40875912,[6],8,3
EDN,3,0.42335767,[6],8,3
EDN,4,0.39781022,[6],8,3
LL,0,0.4587332,[6],8,3
LL,1,0.43570057,[6],8,3
LL,2,0.41074857,[6],8,3
LL,3,0.4184261,[6],8,3
LL,4,0.39923224,[6],8,3
UAL,0,0.45901638,[6],8,3
UAL,1,0.40491804,[6],8,3
UAL,2,0.40983605,[6],8,3
UAL,3,0.42295083,[6],8,3
UAL,4,0.39344263,[6],8,3
CRK,0,0.32951653,[6],8,3
CRK,1,0.326972,[6],8,3
CRK,2,0.370229,[6],8,3
CRK,3,0.34987277,[6],8,3
CRK,4,0.35114503,[6],8,3
ORN,0,0.47184467,[6],8,3
ORN,1,0.4038835,[6],8,3
ORN,2,0.3961165,[6],8,3
ORN,3,0.43883497,[6],8,3
ORN,4,0.4368932,[6],8,3
BPI,0,0.43875277,[6],8,3
BPI,1,0.45657015,[6],8,3
BPI,2,0.49443206,[6],8,3
BPI,3,0.4298441,[6],8,3
BPI,4,0.46325168,[6],8,3
CLR,0,0.41391942,[6],8,3
CLR,1,0.41575092,[6],8,3
CLR,2,0.4084249,[6],8,3
CLR,3,0.3791209,[6],8,3
CLR,4,0.33882785,[6],8,3
HPR,0,0.41167665,[6],8,3
HPR,1,0.36227545,[6],8,3
HPR,2,0.38772455,[6],8,3
HPR,3,0.37574852,[6],8,3
HPR,4,0.37874252,[6],8,3
PRO,0,0.39074075,[6],8,3
PRO,1,0.37777779,[6],8,3
PRO,2,0.4074074,[6],8,3
PRO,3,0.39259258,[6],8,3
PRO,4,0.4037037,[6],8,3
VG,0,0.45882353,[6],8,3
VG,1,0.44705883,[6],8,3
VG,2,0.44537815,[6],8,3
VG,3,0.4420168,[6],8,3
VG,4,0.4840336,[6],8,3
FSM,0,0.46943766,[6],8,3
FSM,1,0.46699268,[6],8,3
FSM,2,0.46210268,[6],8,3
FSM,3,0.46699268,[6],8,3
FSM,4,0.44743276,[6],8,3
CAI,0,0.43406594,[6],8,3
CAI,1,0.44322345,[6],8,3
CAI,2,0.44322345,[6],8,3
CAI,3,0.41941392,[6],8,3
CAI,4,0.45787546,[6],8,3
